61941,328875,"12,12",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/12560/random_starting_tree/,Sp012,N11,-199.63528,4.4e-07,0.00798522,1,0.0,4.4e-07,0,4.4e-07,15,0.004166667,0.03194857,4,0.00798522,813,0.03194901,0.00798101,8,0.0033482140000000004,0.00799148,1,0.00798481,7,0.003720238,0.01597608,2,0.00798522,5,0.00798273,0.00399051,0.03194902,2.5e-07
120931,663021,"27,29",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/18832/random_starting_tree/,Sp003,Sp001,-3739.0696,0.617375,0.617375,1,0.0,0.617375,0,0.617375,19,0.057281945,0.97765046,484,0.143541,1169,1.5950254,0.0198821,1,0.0,0.0198821,0,0.0198821,18,0.05821513,0.95776874,412,0.143541,4,0.7240854999999999,0.00994105,1.5950258999999998,0.000535082
739924,4360965,"34,42",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/38339/random_starting_tree/,N35,N43,-842.7415,2.7e-07,0.014107900000000001,2,0.0,4.7e-07,0,2.4e-07,31,0.010334753,0.03127926,87,0.014107900000000001,2800,0.03128,0.00159486,3,0.12558139999999998,0.23103474,335,0.08613760000000001,28,0.06951673,0.76038486,1730,0.0989203,10,0.04618304,0.00079743,1.0493438,-2.85e-07
711235,4212834,"40,5",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/3848/random_starting_tree/,Sp016,N4,-3169.3186,0.00095526,0.21324200000000001,1,0.0,0.00095526,0,0.00095526,32,0.04327288,0.40505803,470,0.21324200000000001,2759,0.40601328,0.0161077,10,0.2844917,2.4306602,1820,0.44249399999999994,22,0.26052960000000003,5.4205394,4187,0.604541,7,0.3590685,0.00805386,8.024359,0.059583607999999996
424696,2438647,"36,36",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/4922/random_starting_tree/,Sp011,N35,-2829.3520000000003,0.0118098,0.19295,1,0.0,0.0118098,0,0.0118098,27,0.13483636,1.0608705,1247,0.19295,2175,1.0726803999999999,2e-07,2,0.057720058,0.0339544,40,0.0175028,25,0.14132756,1.0269158999999999,1207,0.19295,10,0.01181195,1e-07,1.0726803999999999,-0.0007074160000000001
839810,4916017,"17,9",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/11663/random_starting_tree/,Sp030,N9,-6477.0386,4e-08,0.0309454,1,0.0,4e-08,0,4e-08,34,0.07869034,0.19645998,2388,0.0309454,2944,0.19646002,0.00206393,2,0.0,4.6e-07,0,2.9e-07,29,0.081193246,0.83692783,515,0.145066,6,0.00401966,0.00103196,0.9214950000000001,-5.03e-07
242497,1426695,"0,25",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/1278/random_starting_tree/,N1,N41,-12594.358999999999,0.00342706,0.0481357,9,0.051887285,0.18784206,892,0.0481357,15,0.059117526,0.4347224,1551,0.0452685,1699,0.62599146,0.00041661,2,0.06430364,0.0455139,205,0.029850099999999997,13,0.057708394,0.38879186,1285,0.0452685,6,0.0058426,0.000208305,0.62599146,-0.0018794789999999999
20661,119695,"12,6",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/24212/random_starting_tree/,N13,N12,-1717.7513,1.2e-07,0.11019300000000001,2,0.001587302,0.00182578,1,0.00182566,11,0.043376625,0.44131368,214,0.11019300000000001,464,0.44313958,2e-07,4,0.0029100529999999997,0.00548555,4,0.00365939,7,0.04807256,0.43582794,158,0.11019300000000001,2,2.2e-07,1e-07,0.44313958,5.820000000000001e-09
324397,1989713,"13,33",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/7935/random_starting_tree/,Sp019,N34,-5221.107,0.239204,0.293975,1,0.0,0.239204,0,0.239204,25,0.2864604,4.3429785,1831,0.293975,1984,4.5821824,0.0006569,2,0.20159681,0.2717823,101,0.19176500000000002,23,0.29358673,4.0705395,1710,0.293975,7,0.28069675,0.00032845,4.582183000000001,0.0006399369999999999
485111,2832268,"33,52",/groups/itay_mayrose/danaazouri/PhyAI/DBset2/data/training_datasets/2432/random_starting_tree/,Sp026,N51,-18201.414,0.011659200000000002,0.085535,1,0.0,0.011659200000000002,0,0.011659200000000002,28,0.13604385,1.1753639,7240,0.085535,2325,1.1870232,0.016452599999999998,2,0.12260011,0.0899667,447,0.07876219999999999,26,0.13844045,1.0689447,6741,0.085535,11,0.09908355,0.00822631,1.1870232,0.011729151
